sample_id,lon,lat,state,district,event_date,elevation,slope_deg,aspect_sin,aspect_cos,plan_curv,prof_curv,tri,twi,relief_500m,dist_stream_m,dist_road_m,dist_fault_m,lithology,geomorph,lulc,soil_texture,ndvi,rain_1d,rain_3d,rain_7d,rain_15d,rain_30d,rain_annual_mean,soil_moist,api,label,label_conf,block_id,split
71fd87a6c2d99cbb,92.9797,28.0724,Arunachal Pradesh,Arunac-D4,,1818.8458,24.4485,0.5553,-0.8316,0.0067,0.0022,11.2315,10.2185,230.7565,58.299,1360.2732,10408.973,Limestone,Valley fill,Grassland,Sandy clay loam,0.6628,19.0654,20.4039,101.0753,259.8467,339.7044,1776.319,0.2485,80.5218,0,1.0,190025,train
8b88755a1cddb529,94.5981,27.201,Arunachal Pradesh,Arunac-D5,,1398.7389,19.7532,0.8276,0.5613,-0.0176,-0.0135,5.4178,8.3358,176.3494,502.414,2871.3674,2040.0507,Limestone,Valley fill,Bare,Loam,0.749,2.4251,35.8322,100.1202,156.3647,369.9935,2631.3518,0.2233,73.1985,0,1.0,280021,train
8f74bbccb996521e,94.6458,26.0817,Nagaland,Nagala-D4,,1126.175,16.6742,0.9667,-0.2559,0.0034,-0.0286,4.5566,10.0052,136.2463,111.4512,123.8026,7144.371,Limestone,Structural hill,Forest,Sandy clay loam,0.5438,26.7088,110.9047,147.6775,221.7761,374.8309,3213.9998,0.2131,138.5672,0,1.0,320016,train
c2b6411435eced6f,94.3947,26.0946,Nagaland,Nagala-D7,,503.5003,17.5595,0.9226,-0.3859,-0.0105,-0.0285,8.0452,11.5308,200.0294,1781.4736,2909.1519,4908.33,Granite,Structural hill,Built-up,Silty clay,0.5113,79.105,130.4312,146.5308,181.8836,364.6108,2711.474,0.1884,142.979,0,1.0,310016,train
4ac59f0d22fcc6ff,93.8412,24.6347,Manipur,Manipu-D3,,962.6933,22.678,-0.5923,-0.8057,-0.0573,-0.013,7.3989,10.0973,243.7732,598.0505,219.5693,5615.799,Phyllite-schist,Piedmont slope,Forest,Clay loam,0.6323,61.5894,72.2998,152.0711,205.6981,289.8407,2362.7588,0.2872,116.2409,0,1.0,330009,train
2082a02bf68e6f43,94.4837,25.9723,Nagaland,Nagala-D4,,878.496,19.3247,0.9451,0.3268,0.0121,-0.0105,7.1206,8.4846,127.5537,1436.4607,1279.1393,3983.3413,Alluvium,Structural hill,Shrubland,Silty clay,0.5839,2.3371,19.714,208.1946,386.2349,418.6103,2456.0315,0.3093,131.2363,0,1.0,320015,test
9032297825c85e88,91.2938,25.1246,Meghalaya,Meghal-D4,2023-07-26,1151.8146,52.5187,0.9949,0.1005,-0.0105,-0.0175,17.5471,6.2439,552.5706,752.6386,1067.9152,15683.449,Alluvium,Piedmont slope,Forest,Sandy clay loam,0.3311,75.8665,85.9261,102.8867,156.6,275.3118,2296.786,0.2188,101.6154,1,1.0,220012,train
3ee16c7bdafdc800,92.5917,23.8157,Mizoram,Mizora-D1,,2102.0295,22.2303,-0.8537,-0.5208,-0.0278,0.0226,12.8253,8.5156,229.44,367.6537,4693.9033,7564.5654,Phyllite-schist,Flood plain,Cropland,Silty clay,0.6767,2.8014,13.652,37.6986,101.7535,136.3822,2758.4402,0.2242,34.0812,0,1.0,310006,train
5267f83daae4bdf0,93.4974,27.8988,Arunachal Pradesh,Arunac-D3,,552.2026,22.9696,-0.6008,-0.7994,-0.0045,-0.0356,8.2465,8.89,243.0031,717.8991,438.457,335.5262,Granite,Structural hill,Bare,Sandy loam,0.5351,38.822,61.5217,113.0642,174.8458,226.207,2464.5637,0.206,93.9831,0,1.0,210024,val
13e295ebaa81c37b,88.4637,27.2084,Sikkim,Sikkim-D2,,184.9432,0.8816,-0.9665,0.2566,-0.0154,0.0161,0.378,12.3705,9.6053,576.8228,763.9363,7654.752,Granite,Flood plain,Forest,Clay loam,0.8086,0.0023,68.4511,146.1434,248.8,304.9872,2449.8354,0.218,118.8111,0,1.0,40021,train
7b046c272346124d,94.1911,28.1634,Arunachal Pradesh,Arunac-D2,,912.7518,22.2755,0.925,-0.3799,-0.0041,-0.0286,7.6602,9.8226,144.4782,83.0559,3042.0032,5072.156,Phyllite-schist,Valley fill,Cropland,Sandy clay loam,0.8062,43.9442,68.9767,93.74,214.3575,274.873,2624.5588,0.2439,98.2128,0,1.0,230025,train
013cffd6ea55ef1c,93.9018,24.7332,Manipur,Manipu-D7,,1876.3596,14.4619,0.9586,0.2849,0.0078,-0.001,6.2213,9.9145,173.4124,374.9051,3629.275,2131.7817,Alluvium,Denudational hill,Cropland,Sandy clay loam,0.72,7.543,40.0491,110.4654,166.0252,268.8734,2444.9917,0.1971,80.0704,0,1.0,330010,train
06516824d0f9ee5a,91.3663,25.3925,Meghalaya,Meghal-D7,,1016.5058,23.6198,0.8757,0.4828,0.0202,-0.0135,13.7878,7.3605,270.3214,325.5218,1127.2606,5671.8887,Phyllite-schist,Denudational hill,Shrubland,Silty clay,0.5767,88.1599,101.2446,142.8916,244.3685,428.0418,2423.8984,0.2415,135.2073,0,1.0,210013,train
53795d93d994f11b,92.8259,27.8608,Arunachal Pradesh,Arunac-D2,,1331.1667,28.9438,-0.1287,0.9917,0.0037,0.0232,8.2236,8.1673,212.9891,329.1253,448.5794,3855.5427,Gneiss,Structural hill,Forest,Sandy loam,0.5601,14.17,16.3528,66.0018,280.7469,316.4216,4211.13,0.2292,70.9066,0,1.0,190024,test
26c8649a0c6ff6d0,91.5095,25.4983,Meghalaya,Meghal-D6,,1953.6796,13.943,-0.9917,0.1283,0.0525,0.0031,6.7116,10.3598,109.4999,181.1822,1173.1348,26807.855,Sandstone-shale,Denudational hill,Forest,Loam,0.448,9.5546,99.409,191.1196,290.9115,467.8292,2500.9165,0.2824,155.6476,0,1.0,210013,train
027c7c33bb36a254,94.0026,28.4037,Arunachal Pradesh,Arunac-D4,,1124.1665,23.0971,-0.9975,0.0701,0.0221,0.0015,8.6509,6.8469,182.1146,1010.1596,1677.0079,4942.9453,Alluvium,Flood plain,Forest,Sandy clay loam,0.656,64.6473,82.5203,93.9371,178.2415,344.4841,3325.9011,0.2461,100.3035,0,1.0,220026,val
b123e1994647f492,94.3914,24.8409,Manipur,Manipu-D5,,811.246,32.8507,-0.8316,0.5554,-0.0207,-0.0446,13.1013,7.6024,328.4398,769.1453,1929.337,6215.869,Limestone,Structural hill,Forest,Sandy loam,0.6272,9.4072,146.0622,183.2081,289.8539,510.5658,3026.2146,0.2741,178.7747,0,1.0,350010,train
5c5a1f51e589b253,91.1779,25.4897,Meghalaya,Meghal-D5,,1755.4822,16.029,0.9803,0.1973,-0.031,0.0178,7.5913,9.1791,162.4041,653.4472,550.6928,16486.105,Limestone,Denudational hill,Forest,Clay loam,0.7095,11.0175,29.2139,234.7752,401.5764,607.4784,3066.9531,0.2922,146.7367,0,1.0,200013,train
0b412118d6e8ae05,91.4019,25.7557,Meghalaya,Meghal-D2,,2063.9697,19.295,-0.9334,0.3588,0.0045,-0.0332,8.1662,9.1787,124.238,358.323,381.31,4935.25,Phyllite-schist,Structural hill,Grassland,Sandy clay loam,0.6418,11.0859,39.4353,102.9418,237.1474,265.3015,2497.7676,0.2277,88.144,0,1.0,200014,val
43401d490236f979,96.1785,28.0083,Arunachal Pradesh,Arunac-D3,,1278.4318,29.533,-0.9154,0.4026,-0.0316,-0.0088,17.0387,7.8192,217.2758,65.3441,474.6184,9031.802,Alluvium,Piedmont slope,Forest,Sandy loam,0.4773,10.78,58.8334,98.1962,177.1421,268.3702,3725.0647,0.1713,88.3885,0,1.0,320024,train
b0dcf98feff65e2b,94.4374,26.1205,Nagaland,Nagala-D5,,668.1856,30.8294,-0.6182,0.786,0.038,-0.0077,17.0131,6.1777,316.2054,217.4266,1712.949,14862.161,Gneiss,Structural hill,Shrubland,Clay loam,0.57,11.7113,63.3612,87.2234,221.5284,322.1224,1529.4138,0.2827,94.245,0,1.0,310016,train
0a33cef01dee3fc3,92.7574,26.3453,Assam,Assam-D7,,59.4278,1.1141,0.9069,0.4214,0.0302,-0.0492,0.281,11.2086,9.1651,581.3534,1417.6853,5278.101,Sandstone-shale,Denudational hill,Cropland,Clay loam,0.8259,37.3842,45.4606,278.1006,323.5193,410.1282,4877.678,0.2627,156.9614,0,1.0,240017,val
a0fa755f6d08af07,93.2401,28.1769,Arunachal Pradesh,Arunac-D6,,2053.3533,33.9564,0.9321,-0.3621,0.0069,-0.0189,10.8072,7.2325,291.7672,1388.0463,501.2094,7580.5713,Phyllite-schist,Flood plain,Grassland,Sandy clay loam,0.3418,24.4288,42.1134,127.2991,257.4475,435.2678,2757.9878,0.259,99.9692,0,1.0,190025,train
39eac9461326605a,95.1768,27.8668,Arunachal Pradesh,Arunac-D6,,1396.6265,9.1087,0.8276,-0.5613,0.0035,0.0238,2.5565,11.2639,83.7993,113.7009,895.9387,5115.77,Granite,Piedmont slope,Grassland,Sandy loam,0.8902,0.7339,13.3366,65.937,134.5092,246.1873,3365.661,0.1822,47.2926,0,1.0,280024,train
e59c0d18fe1b9cf0,91.5174,23.3582,Tripura,Tripur-D7,,85.8333,2.5244,-0.972,-0.2352,0.0135,-0.0105,0.7013,10.0818,15.3109,786.8738,70.6619,7375.0513,Gneiss,Piedmont slope,Bare,Loam,0.8498,137.3154,232.9479,255.9218,366.481,542.1408,4923.356,0.2955,259.87,0,1.0,280004,val
b8d2cf9c0517a1ec,92.8822,23.672,Mizoram,Mizora-D3,,329.9058,13.6226,0.9996,-0.0274,-0.0065,0.0437,3.813,10.3386,116.9399,815.3554,1045.6771,12147.259,Gneiss,Structural hill,Built-up,Clay loam,0.9423,3.2097,45.7603,121.1283,300.2688,449.6076,2986.1848,0.2854,106.547,0,1.0,320005,train
6103aa267019e9f8,93.8088,25.1515,Manipur,Manipu-D4,,1412.0126,10.2021,0.448,0.894,0.022,-0.0146,4.5953,9.5256,112.098,101.2403,1404.633,4025.4592,Granite,Flood plain,Forest,Sandy loam,0.5228,43.5565,60.9087,71.9352,142.2708,246.9601,3633.102,0.2221,76.421,0,1.0,320012,train
018522f986bd324c,93.8542,27.6724,Arunachal Pradesh,Arunac-D1,,1282.4124,17.7924,0.7842,0.6205,0.0163,-0.0186,7.3923,10.3516,179.712,382.6806,2310.6033,8961.776,Phyllite-schist,Denudational hill,Forest,Silty clay,0.6591,10.6211,19.3211,24.2746,87.0596,183.2841,4262.3506,0.1819,30.9679,0,1.0,240023,train
397efa341943743e,91.4757,23.7538,Tripura,Tripur-D1,,48.8824,0.8557,-0.2725,-0.9622,0.0029,-0.0332,0.424,12.9026,7.9389,177.9049,106.0376,9952.193,Phyllite-schist,Valley fill,Cropland,Loam,0.6106,18.3645,21.4955,102.2279,253.9813,322.6044,3512.0833,0.2369,80.5881,0,1.0,260006,train
89f078cef4e317e0,94.1585,24.5653,Manipur,Manipu-D5,,613.4276,26.4093,-0.3834,-0.9236,0.0039,0.0176,10.5517,10.1003,193.2759,514.5998,301.8438,6189.7393,Limestone,Piedmont slope,Built-up,Sandy clay loam,0.621,10.8477,55.5612,113.6151,144.5937,211.3446,3597.0137,0.2564,86.3322,0,1.0,350009,val
2dc5207cf9a004a4,93.8465,24.965,Manipur,Manipu-D6,,813.3966,11.9666,0.3323,-0.9432,-0.0271,0.0353,5.849,12.6625,134.641,645.5296,649.0868,3404.956,Gneiss,Denudational hill,Cropland,Silty clay,0.7018,106.7095,107.431,115.1977,213.695,295.1307,3365.4187,0.2669,125.7006,0,1.0,320011,train
6bfd91165704d540,90.9172,25.574,Meghalaya,Meghal-D4,,1641.125,18.4092,-0.9452,-0.3266,0.0091,-0.0054,9.3267,6.5624,138.4365,536.7016,663.7592,10853.731,Sandstone-shale,Structural hill,Forest,Sandy loam,0.8544,16.1393,88.8407,250.7142,260.8396,327.4578,4486.002,0.2564,163.2026,0,1.0,190014,test
757add542f3c7b45,94.9646,28.9982,Arunachal Pradesh,Arunac-D6,,197.346,17.9746,0.9876,0.1573,0.0094,0.0227,5.1818,8.9657,199.9154,123.2337,2927.0413,24720.324,Quartzite,Structural hill,Forest,Sandy loam,0.5493,46.6195,91.4839,236.0724,317.0973,325.4479,3030.7395,0.2343,168.7024,0,1.0,230029,train
26e6fac7e79e51f7,93.6118,27.9096,Arunachal Pradesh,Arunac-D4,2023-07-01,808.3176,42.4814,-0.4032,-0.9151,0.0034,0.021,25.2287,8.0063,260.85,398.573,938.0914,11738.557,Sandstone-shale,Structural hill,Forest,Sandy loam,0.57,8.6022,24.4482,86.1422,183.4672,276.5814,3218.9143,0.195,66.8093,1,0.7,220024,train
7ba79975030c3d3e,92.8644,23.8612,Mizoram,Mizora-D4,,398.2142,19.1021,0.8983,-0.4393,0.0252,-0.0285,8.8682,8.5534,162.7699,599.4404,793.73,9123.52,Sandstone-shale,Structural hill,Forest,Clay loam,0.9068,12.5324,40.4327,200.7126,290.3196,381.5286,1831.434,0.2734,125.9997,0,1.0,320006,test
9df6e9c9aa9d392a,91.565,25.9904,Meghalaya,Meghal-D1,,571.279,34.4234,0.5757,-0.8176,-0.0007,-0.0117,19.0048,9.3831,254.1162,372.9105,828.7146,7681.7417,Limestone,Denudational hill,Forest,Sandy clay loam,0.7423,28.694,68.878,106.2139,221.08,241.7206,4779.195,0.2623,102.9091,0,1.0,200015,train
e2185908525b418c,94.365,28.1601,Arunachal Pradesh,Arunac-D5,,1517.5928,26.7586,-0.3466,0.938,-0.0104,-0.0086,11.9003,8.8603,216.495,130.7048,1732.285,11801.319,Quartzite,Valley fill,Shrubland,Loam,0.668,7.9726,12.1501,93.7502,219.2282,356.2579,4028.3953,0.1925,67.6919,0,1.0,240025,val
4d15edf9d15ee489,92.3086,28.0111,Arunachal Pradesh,Arunac-D4,,892.73,37.9859,0.2944,-0.9557,0.0281,-0.0192,20.9464,7.6452,279.8955,1180.3846,785.8939,3544.8127,Phyllite-schist,Flood plain,Forest,Sandy clay loam,0.4721,15.6507,93.4986,115.7421,150.5081,184.8447,3621.2852,0.1832,108.723,0,1.0,160024,train
f8c357d9a52c5273,94.5339,26.0284,Nagaland,Nagala-D5,,511.0377,29.6753,0.9997,0.023,0.0158,0.0373,7.6847,7.7743,196.9217,437.4839,1008.5008,2648.1553,Phyllite-schist,Valley fill,Forest,Silty clay,0.5705,20.3823,178.0889,194.7978,221.3048,283.2689,2873.9548,0.24,189.5839,0,1.0,320016,train
45208a3cfed7a33d,93.9225,28.0031,Arunachal Pradesh,Arunac-D6,,1229.2499,23.8322,0.7156,0.6985,0.0051,0.0224,11.2233,10.2752,193.6297,1376.9342,2241.5798,5055.661,Limestone,Flood plain,Bare,Sandy loam,0.637,15.1921,33.7381,154.1226,209.0789,228.2685,1881.8376,0.2056,96.1546,0,1.0,230024,train
69cb868bb1686e54,92.7367,23.74,Mizoram,Mizora-D6,,699.2692,17.232,-0.999,0.045,0.0163,-0.032,6.5767,10.7928,193.0245,186.1694,747.2454,5291.9517,Gneiss,Piedmont slope,Forest,Clay loam,0.6446,5.0441,22.8325,150.124,227.5105,310.6174,1894.4042,0.2286,91.7216,0,1.0,310005,train
5a64709bf70d85d8,93.879,24.4382,Manipur,Manipu-D7,,873.7429,23.3303,-0.6073,0.7945,0.02,-0.0002,9.0861,9.4083,268.1896,626.2763,266.8265,19946.855,Granite,Piedmont slope,Cropland,Silty clay,0.5899,6.6103,36.367,70.0736,91.6143,153.7434,1651.2698,0.1752,54.7661,0,1.0,340009,train
5f1cc8c585268627,93.5901,24.6517,Manipur,Manipu-D2,,1060.5155,28.1274,0.3767,-0.9263,0.0158,0.0167,13.3073,6.2071,231.2952,675.5295,2766.0735,3157.534,Gneiss,Structural hill,Forest,Sandy clay loam,0.5313,53.3752,61.8164,105.0452,146.2233,206.0447,3115.2017,0.2288,87.4461,0,1.0,320010,train
320cd3c6a7de0512,91.3605,25.4153,Meghalaya,Meghal-D2,,1825.2634,24.5862,-0.7223,-0.6916,-0.0423,-0.0284,13.6578,7.8721,244.4908,1425.6257,518.5943,10561.2295,Alluvium,Structural hill,Cropland,Sandy clay loam,0.8382,15.2479,81.1825,115.4018,186.2713,259.1438,1599.0938,0.2832,107.2116,0,1.0,210013,train
2e83ae5c9f7bd119,94.1374,25.4821,Nagaland,Nagala-D7,,1060.523,21.8461,-0.5485,0.8362,-0.0092,0.0021,12.7078,6.6235,192.4335,459.4448,1880.9471,6180.105,Quartzite,Denudational hill,Cropland,Loam,0.5497,6.2606,25.5263,50.5306,178.1328,270.3806,3180.3926,0.2414,55.9186,0,1.0,320013,train
74a1911096cb2e85,94.345,26.2577,Nagaland,Nagala-D2,,778.703,44.3082,0.9932,0.1163,-0.0241,-0.0061,25.6869,7.6521,311.2166,140.9976,754.091,14447.197,Alluvium,Flood plain,Cropland,Clay loam,0.4226,8.0847,24.9681,70.1343,109.6063,137.7008,3493.1997,0.2307,51.2137,0,1.0,300017,train
761de31d617a7600,94.4301,26.3189,Nagaland,Nagala-D4,,1194.3115,10.9597,0.9899,-0.1419,0.0235,0.0398,3.9356,11.883,81.5685,486.1715,2570.158,8949.293,Alluvium,Structural hill,Forest,Clay loam,0.5744,3.0554,3.2871,8.0416,60.608,114.0801,1595.7233,0.178,13.3116,0,1.0,300017,train
47bb5ecc2f819b44,94.827,27.8097,Arunachal Pradesh,Arunac-D2,,1235.2106,15.2761,0.9751,0.2219,0.0223,-0.0156,6.1414,9.6637,172.3607,194.8175,1174.3533,14514.366,Sandstone-shale,Piedmont slope,Cropland,Sandy clay loam,0.8069,6.2601,39.2317,46.3251,239.8608,366.4201,2561.1382,0.2415,71.4541,0,1.0,270023,train
6536cee77a2d4fe4,91.0418,25.809,Meghalaya,Meghal-D5,,739.6086,25.0748,-0.4529,0.8916,-0.0054,0.0294,7.8001,8.9656,191.7532,771.1228,3056.473,3752.4507,Quartzite,Flood plain,Forest,Sandy clay loam,0.7193,47.3237,53.6376,81.9642,173.0228,273.1627,3981.1655,0.1999,80.0434,0,1.0,180015,val
953cb567f8e805fd,88.6778,27.0249,Sikkim,Sikkim-D6,,37.3089,4.239,0.9925,0.1225,-0.0123,-0.0488,1.44,11.1777,41.3065,606.562,4083.473,5349.755,Sandstone-shale,Denudational hill,Forest,Sandy loam,0.7133,56.3639,135.4859,220.8233,266.0081,305.706,1780.312,0.2307,180.6654,0,1.0,50020,train
c147aa1cd3b1242e,91.5983,25.5072,Meghalaya,Meghal-D7,,945.7894,21.0864,-0.9143,0.4049,0.0299,0.0247,9.9728,11.0909,159.9864,342.7239,144.0069,4227.099,Granite,Flood plain,Built-up,Silty clay,0.521,2.8324,49.3074,69.7129,123.6132,236.48,1424.5437,0.2218,66.5749,0,1.0,220013,val
0bb65674eb6bb529,92.5295,26.2621,Assam,Assam-D6,,180.3124,4.0304,-0.7476,-0.6642,0.0379,0.0147,1.7908,11.5922,46.266,942.6661,1386.4011,9410.894,Phyllite-schist,Piedmont slope,Cropland,Silty clay,0.7091,18.3789,123.7258,211.1927,388.4864,626.5868,1751.3772,0.2758,189.68,0,1.0,230017,train
a30791b690393edc,93.1463,28.0263,Arunachal Pradesh,Arunac-D3,,208.6011,13.283,0.3626,0.9319,0.0066,-0.0017,7.249,9.7838,144.1812,244.8316,606.3886,2557.4902,Quartzite,Flood plain,Built-up,Clay loam,0.8366,5.8517,16.1687,43.5221,83.9932,277.7058,3404.0483,0.2045,34.5484,0,1.0,200024,train
7692737b65ec42d1,92.8883,28.0248,Arunachal Pradesh,Arunac-D2,2023-04-23,1160.5823,18.9111,-0.6075,0.7943,0.012,-0.008,7.9169,9.6509,208.6319,576.669,2302.2715,3854.0789,Alluvium,Denudational hill,Built-up,Sandy clay loam,0.4192,14.9576,38.5645,157.8021,220.4926,260.0931,2574.4329,0.245,101.625,1,0.4,190024,test
efbd8a11af78a5c8,94.4523,25.9769,Nagaland,Nagala-D1,,1460.884,15.2816,0.6878,-0.7259,0.0207,0.0069,4.0938,10.1873,159.4099,313.3151,2389.0515,6439.454,Quartzite,Valley fill,Bare,Silty clay,0.5319,1.4082,7.1136,128.5008,188.4782,362.2342,1440.9404,0.3061,70.7344,0,1.0,320015,test
4ed74704b571a556,93.4323,27.8837,Arunachal Pradesh,Arunac-D4,,1644.8274,13.6289,0.3466,-0.938,-0.0374,-0.0232,6.3556,10.7483,140.0532,284.2542,1603.0886,22031.096,Quartzite,Structural hill,Shrubland,Sandy clay loam,0.9454,94.7171,128.2244,133.1336,303.1058,419.7502,3487.1973,0.241,155.9294,0,1.0,210024,val
1d1e4515c20c59b8,93.0309,23.3674,Mizoram,Mizora-D5,,379.683,17.0502,-0.4751,-0.8799,-0.0089,0.0062,5.0668,8.9612,113.7026,302.6113,3007.6133,2455.768,Gneiss,Valley fill,Cropland,Sandy clay loam,0.6619,13.8638,34.0868,36.2304,216.9622,318.182,3547.6267,0.2851,62.1612,0,1.0,340004,train
0bb26b2999bda2be,94.2692,26.409,Nagaland,Nagala-D2,,372.1122,24.6197,-0.5617,-0.8273,-0.0119,0.0273,10.8504,7.9654,171.1764,221.9634,1249.3383,4623.4683,Phyllite-schist,Structural hill,Forest,Clay loam,0.7948,23.2572,37.0656,68.4657,100.1321,172.1082,3395.3313,0.1601,55.9456,0,1.0,290017,val
779c44ea760d12cd,92.2326,26.1264,Assam,Assam-D7,,138.0971,0.9461,-0.6172,0.7868,0.015,0.0153,0.5247,9.8311,6.0618,245.8899,1258.007,11926.081,Alluvium,Valley fill,Forest,Sandy loam,0.852,16.3737,39.0925,71.1505,129.1566,167.2712,900.0,0.2431,62.2195,0,1.0,220016,train
9b44c26ab6a74b8e,94.445,26.6766,Nagaland,Nagala-D2,,1345.2649,25.5955,-0.6296,-0.7769,-0.0218,-0.0061,10.7897,8.0057,296.9023,89.1854,2093.8655,19451.654,Granite,Flood plain,Cropland,Loam,0.5017,23.7124,59.6679,92.6561,139.3844,255.362,1191.7659,0.1471,81.5219,0,1.0,290018,train
8c1a0e26fdb26ccd,88.416,27.3094,Sikkim,Sikkim-D3,,73.9271,6.9145,-0.9224,0.3862,-0.0254,-0.0031,1.8679,11.6872,54.952,454.8686,2453.0793,13137.735,Phyllite-schist,Valley fill,Cropland,Sandy clay loam,0.6809,2.7728,7.4277,21.9693,90.468,291.0204,2984.6492,0.1002,24.2462,0,1.0,30021,train
f3f46d04121b5c55,92.8016,23.472,Mizoram,Mizora-D1,,339.4355,31.149,0.7355,-0.6776,-0.014,-0.0261,14.0371,8.553,335.0922,219.1923,445.3861,8870.1455,Sandstone-shale,Valley fill,Forest,Silty clay,0.4411,6.9798,29.8031,111.1697,206.9195,397.7159,2390.3728,0.1865,80.7805,0,1.0,320004,train
25b0e3283bf32674,91.6106,25.6714,Meghalaya,Meghal-D5,,1074.5387,26.8989,-0.2686,0.9633,-0.0101,0.0389,6.9962,9.8287,320.7906,383.8522,2860.941,9220.7,Gneiss,Piedmont slope,Forest,Sandy clay loam,0.6081,63.0197,72.7714,99.0634,181.573,213.1827,2875.3652,0.2098,96.9792,0,1.0,210014,train
d4d0051c9049693c,93.9226,24.6125,Manipur,Manipu-D1,,1503.2437,14.4946,-0.5602,0.8284,-0.0364,-0.0345,5.2392,7.0471,107.1838,474.4658,224.6854,2153.769,Alluvium,Structural hill,Shrubland,Loam,0.5665,1.8838,20.6766,139.9142,240.4382,312.6803,1907.311,0.2195,89.4121,0,1.0,340009,train
97acb9f88a8453d2,94.0931,28.4147,Arunachal Pradesh,Arunac-D7,2023-07-29,759.1238,22.1936,0.9971,0.0762,-0.001,0.0046,6.2036,9.8604,208.986,204.1912,1378.2021,5089.4316,Limestone,Flood plain,Forest,Sandy loam,0.5963,68.2015,154.9403,201.3386,294.2962,471.2559,1835.0752,0.2535,189.7632,1,0.7,220026,val
b95ed324d3d17827,91.3646,25.6636,Meghalaya,Meghal-D2,,1119.4856,15.945,-0.8839,-0.4677,-1e-04,0.0171,7.0121,9.6617,104.6117,569.2444,608.3418,4875.745,Alluvium,Flood plain,Grassland,Silty clay,0.5592,83.7514,86.5207,198.4118,351.9732,437.2451,3532.6255,0.3099,159.9059,0,1.0,200014,val
912be2066efcab8b,90.7667,25.4385,Meghalaya,Meghal-D4,2023-09-06,465.3158,39.2083,0.4597,0.8881,-0.0457,-0.025,23.3928,7.2067,304.4675,262.2222,1471.7262,6288.7446,Limestone,Flood plain,Forest,Clay loam,0.4316,2.2367,43.8364,50.181,150.2985,200.2856,2690.6758,0.2366,61.7091,1,0.4,180013,train
8910de0d1d38fed7,92.8754,23.8114,Mizoram,Mizora-D3,,1276.4154,44.585,0.5549,-0.8319,0.0033,0.0284,14.8977,6.2836,370.1932,919.108,620.5444,13059.273,Sandstone-shale,Denudational hill,Forest,Sandy loam,0.3042,7.4997,78.7065,116.9001,140.2921,212.0265,2912.823,0.2147,99.4024,0,1.0,320006,test
55927a09f0702add,94.4308,25.6954,Nagaland,Nagala-D7,,865.4175,15.9184,-0.4643,-0.8857,0.023,0.0058,6.8027,9.718,144.3858,66.7597,1853.0098,2515.1365,Quartzite,Structural hill,Cropland,Sandy loam,0.4285,7.2104,8.9018,70.2901,338.048,501.0153,2682.5742,0.3277,76.6902,0,1.0,320014,train
901065dbbd0740fd,91.5813,25.3304,Meghalaya,Meghal-D1,2023-09-21,817.476,47.745,-0.1817,-0.9834,0.0071,-0.0343,19.2275,6.2165,374.9053,98.2465,2782.8806,9807.71,Sandstone-shale,Denudational hill,Forest,Loam,0.7124,8.8027,27.4015,82.0188,178.9262,291.1686,2492.7725,0.2016,66.5154,1,1.0,220013,val
51794751947f39b7,94.4665,28.1688,Arunachal Pradesh,Arunac-D3,,1094.3046,31.9405,0.9989,0.046,0.0131,-0.0014,16.5112,9.1358,290.6806,561.0127,663.139,10884.629,Sandstone-shale,Denudational hill,Grassland,Sandy clay loam,0.8264,154.169,210.7458,275.1401,336.1015,477.6986,4375.0586,0.2741,248.8674,0,1.0,240025,val
fe7b5576354506e0,92.6728,26.5404,Assam,Assam-D2,,137.1424,2.9192,0.9082,-0.4184,-0.0061,0.0184,0.9904,12.7017,21.8109,600.6214,385.0644,3619.5608,Sandstone-shale,Piedmont slope,Bare,Loam,0.5844,2.3475,28.3178,41.1449,49.8754,108.8038,1430.9744,0.1659,35.3996,0,1.0,230018,train
5eba0b545e143444,91.6252,25.5968,Meghalaya,Meghal-D3,2023-09-04,694.0256,57.7613,0.8791,0.4766,-0.0024,-0.0014,26.7928,3.548,560.0008,414.534,706.242,8888.456,Phyllite-schist,Denudational hill,Grassland,Clay loam,0.8044,21.9185,58.3734,151.7312,224.9354,296.9689,2379.6807,0.2333,111.365,1,0.7,210014,train
049416706ea00484,91.2078,25.4618,Meghalaya,Meghal-D7,,1503.8403,22.7083,-0.3105,0.9506,0.0187,0.0175,10.8294,9.6185,268.5006,1607.6039,507.6444,10430.536,Limestone,Valley fill,Forest,Silty clay,0.7351,9.9299,37.9824,165.5368,251.816,319.5979,2943.62,0.218,108.3238,0,1.0,200013,train
b8ddfa2a11bb19ce,88.5303,27.4246,Sikkim,Sikkim-D5,,44.9346,0.6979,-0.5764,0.8172,0.0007,-0.0126,0.2341,10.9333,6.1945,524.089,2233.0078,7528.5273,Gneiss,Denudational hill,Cropland,Loam,0.6984,17.3088,64.5252,125.5072,245.786,367.6746,1624.2383,0.2679,110.0089,0,1.0,30022,val
670b2c21c3832b66,92.7401,23.7394,Mizoram,Mizora-D2,,362.6976,17.085,-0.7367,0.6762,0.0109,0.0012,5.9147,9.972,157.323,385.6006,538.8405,1443.5427,Gneiss,Flood plain,Forest,Sandy clay loam,0.7512,71.9196,72.4141,134.7158,237.7828,378.6096,2480.9485,0.2469,115.91,0,1.0,310005,train
